CASEID,YEAR,ID,AGE,SEX,RACECEN1,HISPANIC,EDUC,MARHOMO
62058,2016,2459,62,2,1,1,12,4
62059,2016,2460,64,2,1,1,14,0
62060,2016,2461,62,2,1,1,12,0
62061,2016,2462,51,2,1,1,14,2
62062,2016,2463,36,2,1,1,19,0
62063,2016,2464,20,2,1,1,13,1
62064,2016,2465,26,1,1,1,11,2
62065,2016,2466,64,1,1,1,12,0
62066,2016,2467,46,2,1,1,20,2
62067,2016,2468,25,2,1,1,15,1
62068,2016,2469,69,1,1,1,16,1
62069,2016,2470,62,2,1,1,12,1
62070,2016,2471,65,2,3,1,7,2
62071,2016,2472,26,1,1,1,16,0
62072,2016,2473,25,1,1,1,12,1
62073,2016,2474,26,1,1,1,14,0
62074,2016,2475,55,1,2,1,14,3
62075,2016,2476,34,1,1,1,14,0
62076,2016,2477,39,2,1,1,16,1
62077,2016,2478,61,1,1,1,20,0
62078,2016,2479,48,1,1,1,12,2
62079,2016,2480,46,2,1,2,3,4
62080,2016,2481,73,1,1,1,15,1
62081,2016,2482,83,2,1,1,12,0
62082,2016,2483,78,1,16,2,14,1
62083,2016,2484,56,1,1,1,14,2
62084,2016,2485,61,1,1,1,12,0
62085,2016,2486,50,2,1,1,12,4
62086,2016,2487,57,2,1,1,12,3
62087,2016,2488,78,1,1,1,10,0
62088,2016,2489,31,2,1,1,14,1
62089,2016,2490,73,1,1,1,19,1
62090,2016,2491,67,1,1,1,14,4
62091,2016,2492,81,1,1,1,10,5
62092,2016,2493,71,2,1,1,20,2
62093,2016,2494,55,2,1,1,13,4
62094,2016,2495,58,1,1,1,12,0
62095,2016,2496,37,2,3,1,13,5
62096,2016,2497,43,2,1,2,6,3
62097,2016,2498,46,2,99,1,13,0
62098,2016,2499,42,1,1,1,12,5
62099,2016,2500,45,2,1,1,14,0
62100,2016,2501,49,2,1,2,15,3
62101,2016,2502,50,2,2,1,20,1
62102,2016,2503,76,1,10,1,9,0
62103,2016,2504,63,2,1,1,10,0
62104,2016,2505,28,2,1,1,12,5
62105,2016,2506,51,2,1,1,12,5
62106,2016,2507,35,1,1,1,11,0
62107,2016,2508,54,1,1,1,12,3
62108,2016,2509,27,2,1,1,13,2
62109,2016,2510,55,2,1,1,11,5
62110,2016,2511,57,2,1,1,12,3
62111,2016,2512,44,2,1,1,13,0
62112,2016,2513,27,2,1,1,14,1
62113,2016,2514,35,1,1,1,14,1
62114,2016,2515,27,1,1,1,14,0
62115,2016,2516,27,2,1,1,8,3
62116,2016,2517,48,1,1,1,14,1
62117,2016,2518,30,1,1,1,12,0
62118,2016,2519,34,2,1,1,17,1
62119,2016,2520,36,2,1,1,14,2
62120,2016,2521,29,2,1,3,12,1
62121,2016,2522,25,2,1,1,12,0
62122,2016,2523,67,1,1,1,14,5
62123,2016,2524,33,2,1,1,14,1
62124,2016,2525,50,2,1,1,14,2
62125,2016,2526,23,2,1,1,13,0
62126,2016,2527,35,1,2,1,13,1
62127,2016,2528,28,1,1,1,13,1
62128,2016,2529,62,2,1,1,10,3
62129,2016,2530,25,2,1,30,12,0
62130,2016,2531,30,2,1,1,14,0
62131,2016,2532,54,1,1,1,17,1
62132,2016,2533,77,1,99,30,2,5
62133,2016,2534,47,2,1,1,12,2
62134,2016,2535,54,2,1,1,15,1
62135,2016,2536,55,2,1,1,12,0
62136,2016,2537,58,1,1,1,8,2
62137,2016,2538,66,2,1,1,13,0
62138,2016,2539,60,2,1,1,14,1
62139,2016,2540,27,2,1,1,17,2
62140,2016,2541,81,1,1,1,12,5
62141,2016,2542,33,1,1,1,12,3
62142,2016,2543,34,2,3,1,17,0
62143,2016,2544,89,2,1,1,11,5
62144,2016,2545,58,1,1,1,15,0
62145,2016,2546,22,1,1,1,15,0
62146,2016,2547,40,1,1,1,10,0
62147,2016,2548,57,2,1,1,14,5
62148,2016,2549,29,1,3,1,11,0
62149,2016,2550,86,2,1,1,11,5
62150,2016,2551,50,1,1,1,15,0
62151,2016,2552,58,1,1,1,12,5
62152,2016,2553,70,2,1,1,12,2
62153,2016,2554,53,2,1,1,20,1
62154,2016,2555,99,2,1,1,16,2
62155,2016,2556,47,1,1,2,16,3
62156,2016,2557,19,2,1,1,12,0
62157,2016,2558,55,1,1,1,14,2
62158,2016,2559,21,1,2,1,15,2
62159,2016,2560,45,1,9,1,6,2
62160,2016,2561,51,2,1,1,14,0
62161,2016,2562,57,1,1,1,16,0
62162,2016,2563,51,1,1,1,14,2
62163,2016,2564,41,1,1,1,14,1
62164,2016,2565,78,2,1,1,12,5
62165,2016,2566,43,1,1,1,15,3
62166,2016,2567,38,2,1,1,12,0
62167,2016,2568,56,1,1,1,16,0
62168,2016,2569,25,2,1,1,15,1
62169,2016,2570,25,1,3,1,14,1
62170,2016,2571,46,2,2,1,18,4
62171,2016,2572,56,1,1,1,18,0
62172,2016,2573,33,2,1,1,15,0
62173,2016,2574,36,2,1,1,13,2
62174,2016,2575,73,2,1,1,10,0
62175,2016,2576,39,2,1,1,12,0
62176,2016,2577,54,1,1,1,13,4
62177,2016,2578,69,1,2,1,13,5
62178,2016,2579,43,2,4,1,18,2
62179,2016,2580,38,2,1,1,14,0
62180,2016,2581,89,1,1,1,7,5
62181,2016,2582,53,2,6,1,4,0
62182,2016,2583,62,2,2,1,12,0
62183,2016,2584,35,2,1,1,10,1
62184,2016,2585,58,1,2,1,14,5
62185,2016,2586,22,2,1,1,9,1
62186,2016,2587,57,1,1,1,14,2
62187,2016,2588,28,2,2,1,9,2
62188,2016,2589,33,2,1,1,14,4
62189,2016,2590,37,2,2,1,14,2
62190,2016,2591,36,2,2,1,14,0
62191,2016,2592,35,1,2,1,14,2
62192,2016,2593,41,1,1,1,12,1
62193,2016,2594,57,1,1,2,12,4
62194,2016,2595,54,2,2,1,12,0
62195,2016,2596,52,1,1,1,13,5
62196,2016,2597,27,2,1,1,12,5
62197,2016,2598,83,2,1,1,16,0
62198,2016,2599,37,1,1,1,16,0
62199,2016,2600,59,2,1,1,17,5
62200,2016,2601,30,2,1,1,20,2
62201,2016,2602,60,2,3,1,12,0
62202,2016,2603,23,1,1,1,12,2
62203,2016,2604,59,2,1,1,14,1
62204,2016,2605,61,2,1,1,13,0
62205,2016,2606,61,1,1,1,12,5
62206,2016,2607,58,1,1,1,16,5
62207,2016,2608,44,2,1,1,12,1
62208,2016,2609,58,1,1,1,14,0
62209,2016,2610,47,2,1,1,11,0
62210,2016,2611,84,1,1,1,17,0
62211,2016,2612,72,1,1,1,19,5
62212,2016,2613,70,2,99,1,20,5
62213,2016,2614,23,1,2,1,13,2
62214,2016,2615,65,1,1,1,16,2
62215,2016,2616,29,1,1,1,12,1
62216,2016,2617,64,1,1,1,12,0
62217,2016,2618,61,2,1,1,12,2
62218,2016,2619,52,2,1,1,14,0
62219,2016,2620,29,2,1,1,10,2
62220,2016,2621,54,2,1,1,14,3
62221,2016,2622,62,2,1,1,16,5
62222,2016,2623,29,1,1,3,12,1
62223,2016,2624,37,1,1,1,12,2
62224,2016,2625,29,1,1,1,16,0
62225,2016,2626,30,2,1,1,14,1
62226,2016,2627,57,2,1,1,14,0
62227,2016,2628,30,1,1,1,18,1
62228,2016,2629,75,2,15,1,9,4
62229,2016,2630,45,2,1,1,18,1
62230,2016,2631,54,2,16,3,20,4
62231,2016,2632,36,1,6,1,16,0
62232,2016,2633,62,1,2,1,17,4
62233,2016,2634,27,1,1,1,16,1
62234,2016,2635,57,2,1,1,12,0
62235,2016,2636,22,1,16,2,12,3
62236,2016,2637,27,2,1,1,14,0
62237,2016,2638,46,1,1,1,14,5
62238,2016,2639,37,2,1,1,12,2
62239,2016,2640,33,1,1,1,14,0
62240,2016,2641,71,2,1,1,12,0
62241,2016,2642,29,2,1,1,16,0
62242,2016,2643,29,2,2,1,12,0
62243,2016,2644,52,2,1,1,9,2
62244,2016,2645,53,2,1,1,12,0
62245,2016,2646,41,2,1,1,11,1
62246,2016,2647,57,2,1,1,12,0
62247,2016,2648,31,2,1,1,14,1
62248,2016,2649,60,1,1,1,12,1
62249,2016,2650,73,1,1,1,12,3
62250,2016,2651,23,2,1,1,12,0
62251,2016,2652,36,2,1,1,12,1
62252,2016,2653,82,2,1,1,12,1
62253,2016,2654,54,1,1,50,14,0
